CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
10425,HARISH HALLI,37,DAVANAGERE,KARNATAKA,Independent,0,12th Pass,4626000,0.756,0.051,1,4,2,0.0143,2,0,M,0,1561,0.0013
10783,HARISH KUMAR,66,KOTA,RAJASTHAN,Bahujan Samaj Party,0,Graduate,11480000,0.6706,0.046,3,1,3,0.0279,2,0,M,0,9985,0.0073
5466,HARISH KUMAR,60,KAIRANA,UTTAR PRADESH,Independent,0,8th Pass,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,2130,0.0019
10955,HARISH KUMAR DHAKAR,60,JHALAWAR BARAN,RAJASTHAN,Independent,1,Graduate,0,0.6706,0.046,1,1,3,0.0279,2,0,M,0,7422,0.0054
9473,HARISH KUMAR MANDWA,38,BILASPUR,CHHATTISGARH,Independent,0,Graduate Professional,244000,0.7104,0.02,1,4,3,0.0209,3,0,M,0,946,0.0008
5833,HARISH RAWAT,71,NAINITAL-UDHAMSINGH NAGAR,UTTARAKHAND,Indian National Congress,1,Graduate Professional,46022356,0.7963,0.009,3,1,3,-0.0018,1,0,M,0,433099,0.3441
11016,HARISHANKAR YADAV,48,MUMBAI NORTH WEST,MAHARASHTRA,Aapki Apni Party (Peoples),0,10th Pass,-534000,0.8291,0.088,1,3,1,0.0047,4,0,M,0,441,0.0005
6585,HARISHCHANDRA DATTU PATIL,59,PARBHANI,MAHARASHTRA,Sangharsh Sena,0,Graduate,4188300,0.8291,0.088,1,2,3,0.0047,4,0,M,0,1987,0.0016
7171,HARISINGH SIDAR,60,KANKER,CHHATTISGARH,Independent,0,10th Pass,0,0.7104,0.02,1,1,1,0.0209,3,0,M,0,11449,0.0099
10706,HARJI LAL MEENA,39,UDAIPUR,RAJASTHAN,Ambedkarite Party of India,0,Graduate,260000,0.6706,0.046,1,4,3,0.0279,2,0,M,0,11855,0.0082
13716,HARJINDER SINGH,27,AMRITSAR,PUNJAB,Independent,0,Illiterate,16000,0.7668,0.024,1,5,0,-0.0592,1,0,M,0,541,0.0006
13167,HARJINDER SINGH KAKA SRAN,49,FIROZPUR,PUNJAB,Aam Aadmi Party,0,Graduate,6122270,0.7668,0.024,2,3,3,-0.0592,1,0,M,0,31872,0.0272
13816,HARJIT KAUR,31,KHADOOR SAHIB,PUNJAB,Independent,0,10th Pass,320000,0.7668,0.024,1,4,1,-0.0592,1,0,F,0,1341,0.0013
7220,HARKA BAHADUR CHHETRI,62,DARJEELING,WEST BENGAL,All India Jana Andolan Party,3,Doctorate,10844249,0.7708,0.077,1,1,5,-0.0155,7,0,M,0,6495,0.0051
12594,HARKISOR KORI,60,BHIND,MADHYA PRADESH,Independent,0,Illiterate,200000,0.7063,0.053,1,1,0,0.0943,4,0,M,0,1726,0.0018
13323,HARKRISHAN DAS NIJHAWAN,56,NEW DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Independent,1,12th Pass,35592926,0.8634,0.013,1,2,2,-0.0537,1,0,M,0,610,0.0007
13166,HARMANDER SINGH,60,FIROZPUR,PUNJAB,Samaj Adhikar Kalyan Party,0,5th Pass,0,0.7668,0.024,1,1,0,-0.0592,1,0,M,0,523,0.0004
13603,HARMESH SHARMA,47,ANANDPUR SAHIB,PUNJAB,Jai Jawan Jai Kisan Party,0,12th Pass,14960000,0.7668,0.024,1,3,2,-0.0592,1,0,M,0,931,0.0009
14042,HARMOHAN DHAWAN,78,CHANDIGARH,CHANDIGARH,Aam Aadmi Party,0,Post Graduate,243011000,0.8643,0.002,2,1,4,-0.1014,1,0,M,0,13781,0.0302
13185,HARPAL SINGH,61,PATIALA,PUNJAB,Ambedkarite Party of India,0,Post Graduate,2437000,0.7668,0.024,1,1,4,-0.0592,1,0,M,0,2439,0.0021
13832,HARPAL SINGH,46,BATHINDA,PUNJAB,Independent,0,Graduate,7489000,0.7668,0.024,1,3,3,-0.0592,1,0,M,0,4627,0.0039
13819,HARPREET SINGH,60,GURDASPUR,PUNJAB,Independent,1,10th Pass,0,0.7668,0.024,1,1,1,-0.0592,1,0,M,0,800,0.0007
6020,HARSH DEV SINGH,59,UDHAMPUR,JAMMU AND KASHMIR,Jammu & Kashmir National Panthers Party,3,Post Graduate,9436017,0.6874,0.011,1,2,4,-0.2033,5,0,M,0,184,0.0206
13420,HARSH NATH VERMA,61,SOUTH DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Independent,0,8th Pass,50000,0.8634,0.013,1,1,0,-0.0537,1,0,M,0,1104,0.0009
12696,HARSH VARDHAN,64,CHANDNI CHOWK,NATIONAL CAPITAL TERRITORY OF DELHI,Bharatiya Janata Party,0,Post Graduate,30171897,0.8634,0.013,3,1,4,-0.0537,1,0,M,1,519055,0.5294
13404,HARSH VARDHAN SHUKLA,26,WEST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Independent,0,Graduate Professional,508722,0.8634,0.013,1,5,3,-0.0537,1,0,M,0,582,0.0004
9391,HARSHADKUMAR LAXMANBHAI SOLANKI,28,AHMEDABAD WEST,GUJARAT,Right to Recall Party,0,10th Pass,149586,0.7931,0.048,1,5,1,0.0045,1,0,M,0,621,0.0006
10880,HARSHWARDHANDADA RAIBHANJI JADHAV,41,AURANGABAD,BIHAR,Independent,2,Graduate,112934946,0.6382,0.073,1,3,3,0.0181,7,0,M,0,283798,0.2368
13173,HARSIMRAT KAUR BADAL,52,BATHINDA,PUNJAB,Shiromani Akali Dal,0,10th Pass,1224184606,0.7668,0.024,2,2,1,-0.0592,1,0,F,1,492824,0.4104
7119,HARSWAROOP,60,HATHRAS,UTTAR PRADESH,Independent,0,8th Pass,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,3263,0.0028
11385,HARUN RASHEED,45,AMETHI,UTTAR PRADESH,Independent,0,Graduate,15496134,0.6972,0.147,1,3,3,0.0121,7,0,M,0,2085,0.0022
9560,HASAN RAZA,45,SAMBHAL,UTTAR PRADESH,Rashtriya Ulama Council,0,Graduate,418000,0.6972,0.147,1,3,3,0.0121,7,0,M,0,1227,0.001
5951,HASERUL,43,KISHANGANJ,BIHAR,Independent,0,5th Pass,1175000,0.6382,0.073,1,3,0,0.0181,7,0,M,0,10860,0.0099
10419,HASHINABANU TAPALVALE,55,DHARWAD,KARNATAKA,Independent,0,Illiterate,80000,0.756,0.051,1,2,0,0.0143,2,0,F,0,4375,0.0036
7858,HASIM AKHTAR,40,MALDAHA DAKSHIN,WEST BENGAL,Independent,1,Post Graduate,2743074,0.7708,0.077,1,3,4,-0.0155,7,0,M,0,3869,0.003
10676,HASNAIN MASOODI,65,ANANTNAG,JAMMU AND KASHMIR,Jammu & Kashmir National Conference,0,Post Graduate,87620672,0.6874,0.011,2,1,4,-0.2033,5,0,M,1,148,0.3217
4718,HATCHOLI THOMAS,47,KURNOOL,ANDHRA PRADESH,Independent,0,10th Pass,2514595,0.674,0.046,1,3,1,0.0524,1,0,M,0,1496,0.0013
5800,HATIRAM DURGA,60,KALAHANDI,ODISHA,Independent,0,12th Pass,0,0.7345,0.039,1,1,2,-0.0073,4,0,M,0,9836,0.008
6071,HAYITHUNG TUNGOE,38,NAGALAND,NAGALAND,National People's Party,0,Post Graduate,1265882,0.8011,0.002,2,4,4,-0.0482,1,0,M,0,14997,0.0149
13914,HEENA SHAHID,30,VARANASI,UTTAR PRADESH,Janhit Bharat Party,0,Graduate,585000,0.6972,0.147,1,4,3,0.0121,7,0,F,0,1914,0.0018
9798,HEENA VIJAYKUMAR GAVIT,31,NANDURBAR,MAHARASHTRA,Bharatiya Janata Party,0,Post Graduate,256336141.3,0.8291,0.088,3,4,4,0.0047,4,0,F,1,639136,0.4986
12897,HEERA LAL SHANKHVAR,69,DHANBAD,JHARKHAND,All India Forward Bloc,0,Post Graduate,9111000,0.6763,0.026,2,1,4,0.0284,4,0,M,0,1684,0.0013
4874,HEM KANTA MIRI,37,LAKHIMPUR,ASSAM,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,Graduate Professional,256271,0.7318,0.026,1,4,3,0.014,3,0,M,0,4034,0.0031
12577,HEMA JHA,57,MADHUBANI,BIHAR,Independent,0,10th Pass,10874083,0.6382,0.073,1,2,1,0.0181,7,0,F,0,14254,0.0148
5485,HEMA MALINI DHARMENDRA DEOL,70,MATHURA,UTTAR PRADESH,Bharatiya Janata Party,0,Doctorate,2376982230,0.6972,0.147,3,1,5,0.0121,7,0,F,1,671293,0.6088
10869,HEMANT BABURAO KOLEKAR PATIL,48,BARAMATI,MAHARASHTRA,Independent,1,8th Pass,49695000,0.8291,0.088,1,3,0,0.0047,4,0,M,0,951,0.0007
10775,HEMANT BABURAO KOLEKAR PATIL ALIAS HEMANT PATIL,48,PUNE,MAHARASHTRA,Independent,1,8th Pass,49695000,0.8291,0.088,1,3,0,0.0047,4,0,M,0,265,0.0003
9864,HEMANT KISAN PATIL,45,THANE,MAHARASHTRA,Sanatan Sanskriti Raksha Dal,0,8th Pass,26904433,0.8291,0.088,1,3,0,0.0047,4,0,M,0,2620,0.0022
11790,HEMANT KUMAR,52,AMETHI,UTTAR PRADESH,Independent,0,Post Graduate,5777986,0.6972,0.147,1,2,4,0.0121,7,0,M,0,1580,0.0017
9609,HEMANT KUMAR SINGHVI,44,PALI,RAJASTHAN,Independent,0,Post Graduate,15827612,0.6706,0.046,1,3,4,0.0279,2,0,M,0,5139,0.0038
9825,HEMANT TUKARAM GODSE,49,NASHIK,MAHARASHTRA,Shivsena,1,Others,105786870,0.8291,0.088,2,3,0,0.0047,4,0,M,1,563599,0.5027
10385,HEMARAJ VEERAPUR,44,KOPPAL,KARNATAKA,Communist Party of India (Marxist-Leninist) Red Star,0,Graduate,50000,0.756,0.051,1,3,3,0.0143,2,0,M,0,1059,0.0009
10658,HEMENDRA GOHAR,35,CHHINDWARA,MADHYA PRADESH,Independent,1,8th Pass,46000,0.7063,0.053,1,4,0,0.0943,4,0,M,0,11426,0.0092
8307,HEMENDRA PAL SINGH,39,AONLA,UTTAR PRADESH,Independent,0,Post Graduate,713500,0.6972,0.147,1,4,4,0.0121,7,0,M,0,3675,0.0035
12993,HEMLAL MURMU,63,RAJMAHAL,JHARKHAND,Bharatiya Janata Party,0,Graduate,39403374.66,0.6763,0.026,3,1,3,0.0284,4,0,M,0,408635,0.39
12562,HEMRAJ PASWAN,66,LALGANJ,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,13537434,0.6972,0.147,1,1,4,0.0121,7,0,M,0,2320,0.0024
7910,HEMRAJ VERMA,43,PILIBHIT,UTTAR PRADESH,Samajwadi Party,1,Graduate,10285726,0.6972,0.147,2,3,3,0.0121,7,0,M,0,448922,0.3783
12799,HENA SHAHAB,46,SIWAN,BIHAR,Rashtriya Janata Dal,2,Graduate,138078374,0.6382,0.073,2,3,3,0.0181,7,0,F,0,331515,0.3366
7203,HENRY,50,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,Independent,0,10th Pass,56459,0.8627,0.002,1,2,1,-0.0549,1,0,M,0,994,0.0048
10784,HERGOVIND,31,KOTA,RAJASTHAN,Independent,0,Post Graduate,719324,0.6706,0.046,1,4,4,0.0279,2,0,M,0,4511,0.0033
8832,HIBI EDEN,35,ERNAKULAM,KERALA,Indian National Congress,7,Graduate,7708467,0.9391,0.037,3,4,3,0.0373,1,0,M,1,491263,0.5079
8218,HIDAR BHATI,52,DURG,CHHATTISGARH,Sarvadharam Party,0,5th Pass,1667000,0.7104,0.02,1,2,0,0.0209,3,0,M,0,12107,0.0087
6357,HIDAYATULLA BARAKATULLA PATEL,60,AKOLA,MAHARASHTRA,Indian National Congress,1,10th Pass,14463657,0.8291,0.088,3,1,1,0.0047,4,0,M,0,254370,0.2272
10291,HIMADRI SINGH,32,SHAHDOL,MADHYA PRADESH,Bharatiya Janata Party,0,Graduate,34828119,0.7063,0.053,3,4,3,0.0943,4,0,F,1,747977,0.6043
7134,HIMANSHI,26,AGRA,UTTAR PRADESH,Lok Gathbandhan Party,0,Graduate,30000,0.6972,0.147,1,5,3,0.0121,7,0,F,0,1408,0.0012
10898,HIMMAT PANDURANG KOLI,47,SANGLI,MAHARASHTRA,Independent,1,Others,4265500,0.8291,0.088,1,3,0,0.0047,4,0,M,0,3730,0.0031
13265,HIRA SINGH HANSPUR,47,SIRSA,HARYANA,Pragatishil Samajwadi Party (Lohia),0,10th Pass,210690,0.7664,0.018,1,3,1,-0.0311,1,0,M,0,1951,0.0014
5907,HIRALAL RABIDAS,60,KARIMGANJ,ASSAM,Independent,0,8th Pass,0,0.7318,0.026,1,1,0,0.014,3,0,M,0,2822,0.0027
9035,HIRAMANIBEN,32,NAVSARI,GUJARAT,Rashtriya Samaj Paksha,0,8th Pass,-1114000,0.7931,0.048,1,4,0,0.0045,1,0,F,0,3016,0.0023
5912,HITABRATA ROY,76,SILCHAR,ASSAM,All India Trinamool Congress,0,Graduate Professional,3365000,0.7318,0.026,3,1,3,0.014,3,0,M,0,3514,0.0037
8978,HITENDRASINH PARMAR,63,ANAND,GUJARAT,Independent,0,8th Pass,397733,0.7931,0.048,1,1,0,0.0045,1,0,M,0,6854,0.0062
13376,HITESH KUMAR,38,EAST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Jai Prakash Janata Dal,0,Post Graduate,50725000,0.8634,0.013,1,4,4,-0.0537,1,0,M,0,937,0.0007
5922,HOLIRAM TERANG,61,AUTONOMOUS DISTRICT,ASSAM,Autonomous State Demand Committee,0,Graduate,51285471,0.7318,0.026,1,1,3,0.014,3,0,M,0,36915,0.0598
5368,HOREN SING BEY,49,AUTONOMOUS DISTRICT,ASSAM,Bharatiya Janata Party,2,Graduate,14737361.23,0.7318,0.026,3,3,3,0.014,3,0,M,1,381316,0.6173
11248,HORI LAL,61,RAE BARELI,UTTAR PRADESH,Pragatisheel Samaj Party,0,Graduate Professional,928500,0.6972,0.147,1,1,3,0.0121,7,0,M,0,3296,0.0034
9474,HORI LAL ANANT,25,BILASPUR,CHHATTISGARH,Independent,0,12th Pass,223000,0.7104,0.02,1,5,2,0.0209,3,0,M,0,1446,0.0012
5677,HOULIM SHOKHOPAO MATE,36,OUTER MANIPUR,MANIPUR,Bharatiya Janata Party,0,12th Pass,16891558,0.7985,0.004,3,4,2,0.03,2,0,M,0,492,0.0006
13696,HRIDAYA NARAYAN,60,GHAZIPUR,UTTAR PRADESH,Independent,0,12th Pass,0,0.6972,0.147,1,1,2,0.0121,7,0,M,0,6221,0.0056
4971,HRUDANANDA KARUAN,39,BOLANGIR,ODISHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),0,Graduate,2681796,0.7345,0.039,1,4,3,-0.0073,4,0,M,0,5508,0.0042
7863,HUMAYUN KABIR,56,MURSHIDABAD,WEST BENGAL,Bharatiya Janata Party,10,12th Pass,31408374,0.7708,0.077,3,2,2,-0.0155,7,0,M,0,247809,0.1705
8259,HUMAYUN KABIR SEKH,36,MURSHIDABAD,WEST BENGAL,Independent,0,8th Pass,777750,0.7708,0.077,1,4,0,-0.0155,7,0,M,0,7180,0.0049
7381,HUNSUR K. CHANDRASHEKAR,40,BANGALORE CENTRAL,KARNATAKA,Democratic Prajakranthi Party Secularist,0,Graduate,6375000,0.756,0.051,1,3,3,0.0143,2,0,M,0,429,0.0004
8652,I.CHIDAMBARA ANANTHA RAJA,35,CHENNAI SOUTH,TAMIL NADU,Independent,0,Graduate Professional,-77909,0.8033,0.072,1,4,3,-0.0173,1,0,M,0,743,0.0007
6924,I.V. PAKKIR REDDY,70,NANDYAL,ANDHRA PRADESH,Independent,2,Graduate,10558294,0.674,0.046,1,1,3,0.0524,1,0,M,0,3103,0.0024
14125,IFTIKHAR AHMED KHAN,60,INDORE,MADHYA PRADESH,Minorities Democratic Party,0,12th Pass,0,0.7063,0.053,1,1,2,0.0943,4,0,M,0,4455,0.0027
8857,IGNATIOUS ILLIMOOTTIL,63,KOTTAYAM,KERALA,Independent,0,8th Pass,-159000,0.9391,0.037,1,1,0,0.0373,1,0,M,0,1065,0.0012
6823,IJA VENKATESH GOUD,43,CHEVELLA,TELANGANA,Social Justice Party of India,0,Post Graduate,6999564,0.665,0.031,1,3,4,-0.0814,1,0,M,0,1523,0.0012
7821,IKRAM SAIFI,52,RAIPUR,CHHATTISGARH,Ambedkarite Party of India,0,Literate,52904690,0.7104,0.02,1,2,0,0.0209,3,0,M,0,1495,0.0011
6108,ILAM SINGH,64,BIJNOR,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),1,12th Pass,8236486,0.6972,0.147,1,1,2,0.0121,7,0,M,0,3979,0.0036
9556,ILYAS,45,SAMBHAL,UTTAR PRADESH,Bhartiya Hind Fauj,0,Literate,3476532,0.6972,0.147,1,3,0,0.0121,7,0,M,0,4081,0.0034
10110,IMAM HOSSAIN,51,BIRBHUM,WEST BENGAL,Indian National Congress,0,12th Pass,12369362,0.7708,0.077,3,2,2,-0.0155,7,0,M,0,75546,0.0521
12629,IMAMUDDIN KHAN,64,RAJGARH,MADHYA PRADESH,Independent,0,Graduate,1312130,0.7063,0.053,1,1,3,0.0943,4,0,M,0,3707,0.0029
13962,IMAMUL HASAN MALLIK,44,BASIRHAT,WEST BENGAL,Bharatiya Nyay-Adhikar Raksha Party,0,Graduate Professional,243000,0.7708,0.077,1,3,3,-0.0155,7,0,M,0,1609,0.0011
13203,IMRAN,38,ROHTAK,HARYANA,Bharat Prabhat Party,0,12th Pass,4370000,0.7664,0.018,1,4,2,-0.0311,1,0,M,0,369,0.0003
5462,IMRAN,60,KAIRANA,UTTAR PRADESH,Independent,0,5th Pass,0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,524,0.0005
6833,IMRAN AHMED KHAN,47,MAHBUBNAGAR,TELANGANA,Ambedkar National Congress,0,12th Pass,3747000,0.665,0.031,1,3,2,-0.0814,1,0,M,0,4462,0.0045
11530,IMRAN KHAN,31,ALWAR,RAJASTHAN,Bahujan Samaj Party,0,10th Pass,10483842,0.6706,0.046,3,4,1,0.0279,2,0,M,0,56649,0.0448
4938,IMRAN MASOOD,48,SAHARANPUR,UTTAR PRADESH,Indian National Congress,8,12th Pass,50597337,0.6972,0.147,3,3,2,0.0121,7,0,M,0,207068,0.1681
10985,IMRAN MUSTAFA KHAN,39,MUMBAI NORTH CENTRAL,MAHARASHTRA,Bahujan Samaj Party,0,Graduate,20977691,0.8291,0.088,3,4,3,0.0047,4,0,M,0,4195,0.0047
7159,IMS. BALAJI,32,PUDUCHERRY,PUDUCHERRY,Independent,0,10th Pass,1350000,0.8655,0.002,1,4,1,-0.0089,1,0,M,0,2546,0.0032
11200,IMTIAZ AHMED MOLLAH,60,HOWRAH,WEST BENGAL,Independent,2,12th Pass,0,0.7708,0.077,1,1,2,-0.0155,7,0,M,0,1323,0.0011
8685,IMTIAZ JALEEL SYED,50,AURANGABAD,BIHAR,All India Majlis-E-Ittehadul Muslimeen,4,Post Graduate,22762768,0.6382,0.073,2,2,4,0.0181,7,0,M,1,389042,0.3247
10677,IMTIYAZ AHMAD RATHER,47,ANANTNAG,JAMMU AND KASHMIR,Independent,0,Post Graduate,790000,0.6874,0.011,1,3,4,-0.2033,5,0,M,0,52,0.0031
12268,INDER SEN,36,CHANDNI CHOWK,NATIONAL CAPITAL TERRITORY OF DELHI,Rashtriya Samrasta Party,0,10th Pass,4449633,0.8634,0.013,1,4,1,-0.0537,1,0,M,0,216,0.0002
13208,INDERJEET,32,ROHTAK,HARYANA,Independent,2,Post Graduate,35000,0.7664,0.018,1,4,4,-0.0311,1,0,M,0,277,0.0002
5220,INDIAN.P.N.K.,48,SRIPERUMBUDUR,TAMIL NADU,Independent,0,Post Graduate,2564727,0.8033,0.072,1,3,4,-0.0173,1,0,M,0,1185,0.0008
8554,INDIRAMOHAN P,36,TIRUVANNAMALAI,TAMIL NADU,Independent,0,Post Graduate,337000,0.8033,0.072,1,4,4,-0.0173,1,0,M,0,728,0.0006
5950,INDRA DEO PASWAN,46,KISHANGANJ,BIHAR,Bahujan Samaj Party,0,Graduate Professional,6249206,0.6382,0.073,3,3,3,0.0181,7,0,M,0,6793,0.0062
5694,INDRA HANG SUBBA,30,SIKKIM,SIKKIM,Sikkim Krantikari Morcha,0,Post Graduate,478817,0.822,0.002,2,4,4,-0.0483,1,0,M,1,166922,0.4746
11059,INDRAJEET SAROJ,57,KAUSHAMBI,UTTAR PRADESH,Samajwadi Party,2,Graduate,90376456,0.6972,0.147,2,2,3,0.0121,7,0,M,0,344287,0.3533
13975,INDRANIL BANERJEE,44,DUM DUM,WEST BENGAL,Shivsena,0,Graduate,245511,0.7708,0.077,2,3,3,-0.0155,7,0,M,0,2395,0.002
8336,INDRAPAL,56,ETAH,UTTAR PRADESH,Rashtriya Surya Prakash Party,0,Literate,1102500,0.6972,0.147,1,2,0,0.0121,7,0,M,0,712,0.0007
9464,INDRASEN MOGRE,53,BILASPUR,CHHATTISGARH,Independent,0,Graduate Professional,149000,0.7104,0.02,1,2,3,0.0209,3,0,M,0,11982,0.0099
6081,INDU DEVI,47,SAHARANPUR,UTTAR PRADESH,Independent,0,8th Pass,3058900,0.6972,0.147,1,3,0,0.0121,7,0,F,0,2199,0.0018
14180,INDU DEVI MISHRA,53,PATALIPUTRA,BIHAR,Bharatiya Jan Kranti Dal (Democratic),0,Graduate,15820000,0.6382,0.073,1,2,3,0.0181,7,0,F,0,6295,0.0058
11170,INDUMATI MUNDU,50,KHUNTI,JHARKHAND,Bahujan Samaj Party,0,Graduate,1173000,0.6763,0.026,3,2,3,0.0284,4,0,F,0,7663,0.0092
7930,INDURANI S,33,TIRUNELVELI,TAMIL NADU,Independent,0,Post Graduate,1785000,0.8033,0.072,1,4,4,-0.0173,1,0,F,0,896,0.0009
9135,INNOCENT,71,CHALAKUDY,KERALA,Communist Party of India  (Marxist),0,8th Pass,66786404,0.9391,0.037,3,1,0,0.0373,1,0,M,0,341170,0.3445
7498,INNOCENT KUJUR,58,RAIGARH,CHHATTISGARH,Bahujan Samaj Party,0,Graduate,6216000,0.7104,0.02,3,2,3,0.0209,3,0,M,0,26596,0.0197
10540,INTAJ ALI SHAH,70,KRISHNANAGAR,WEST BENGAL,Indian National Congress,0,Post Graduate,10054478,0.7708,0.077,3,1,4,-0.0155,7,0,M,0,38305,0.028
6632,IPPA LACHCHANNA,53,NIZAMABAD,TELANGANA,Independent,0,Illiterate,1450000,0.665,0.031,1,2,0,-0.0814,1,0,M,0,6096,0.0057
10924,IQBAL AHAMAD MOHAMMED RAFIQ,41,DHULE,MAHARASHTRA,Independent,0,12th Pass,257166,0.8291,0.088,1,3,2,0.0047,4,0,M,0,3444,0.0032
13398,IQBAL SINGH (SONU),45,WEST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Independent,1,8th Pass,10436974,0.8634,0.013,1,3,0,-0.0537,1,0,M,0,2186,0.0015
10407,IRAPPA MADAR,44,DHARWAD,KARNATAKA,Bahujan Samaj Party,0,10th Pass,-633000,0.756,0.051,3,3,1,0.0143,2,0,M,0,6344,0.0052
9994,IRFAN AHMED SHAIKH,65,MUMBAI SOUTH,MAHARASHTRA,Ambedkarite Party of India,0,Graduate,54000,0.8291,0.088,1,1,3,0.0047,4,0,M,0,1391,0.0017
10925,IRFAN MO ISAHAK,30,DHULE,MAHARASHTRA,Independent,0,Post Graduate,475000,0.8291,0.088,1,4,4,0.0047,4,0,M,0,1883,0.0017
6006,IRFAN RAZA ANSARI,41,SRINAGAR,JAMMU AND KASHMIR,Jammu & Kashmir People Conference,0,Graduate,634015591,0.6874,0.011,1,3,3,-0.2033,5,0,M,0,28,0.154
9125,IRINJAYAM SURESH,45,ATTINGAL,KERALA,Independent,0,10th Pass,0,0.9391,0.037,1,3,1,0.0373,1,0,M,0,412,0.0004
8310,IRSHAD ALI ANSARI,40,AONLA,UTTAR PRADESH,VANCHITSAMAJ INSAAF PARTY,0,Post Graduate,2210000,0.6972,0.147,1,3,4,0.0121,7,0,M,0,912,0.0009
8431,IRUDAYASAMY G,59,DINDIGUL,TAMIL NADU,Independent,0,Post Graduate,2755000,0.8033,0.072,1,2,4,-0.0173,1,0,M,0,1064,0.0009
7859,ISHA KHAN CHOUDHURY,47,MALDAHA UTTAR,WEST BENGAL,Indian National Congress,0,Graduate,8259250,0.7708,0.077,3,3,3,-0.0155,7,0,M,0,305270,0.2253
8373,ISHRAT KHAN,42,RAMPUR,UTTAR PRADESH,All India Minorities Front,0,Post Graduate,41000,0.6972,0.147,1,3,4,0.0121,7,0,M,0,499,0.0005
11339,ISHTEYAQUE AHMAD,41,SARAN,BIHAR,Yuva Krantikari Party,0,12th Pass,1285000,0.6382,0.073,1,3,2,0.0181,7,0,M,0,2526,0.0027
12174,ISHWAR CHAND SALWAN,60,KARNAL,HARYANA,Aadarsh Janata Sewa Party,0,Graduate,0,0.7664,0.018,1,1,3,-0.0311,1,0,M,0,551,0.0004
13916,ISHWAR DAYAL SINGH SETH,57,VARANASI,UTTAR PRADESH,Independent,0,12th Pass,4755715,0.6972,0.147,1,2,2,0.0121,7,0,M,0,657,0.0006
8713,ISHWAR DAYARAM MORE,60,JALGAON,MAHARASHTRA,Bahujan Mukti Party,2,Graduate,0,0.8291,0.088,1,1,3,0.0047,4,0,M,0,1262,0.0012
13306,ISHWAR MANSUKH ISHU,34,NORTH WEST DELHI,NATIONAL CAPITAL TERRITORY OF DELHI,Satya Bahumat Party,1,8th Pass,105718,0.8634,0.013,1,4,0,-0.0537,1,0,M,0,2348,0.0017
7043,ISHWAR PATIL,60,HAVERI,KARNATAKA,Uttama Prajaakeeya Party,0,10th Pass,0,0.756,0.051,1,1,1,0.0143,2,0,M,0,7024,0.0055
12508,ISHWAR SINGH,60,KARNAL,HARYANA,Rashtriya Lokswaraj Party,0,Illiterate,0,0.7664,0.018,1,1,0,-0.0311,1,0,M,0,808,0.0006
12951,ISHWARI PRASAD KUSHWAHA,60,GHAZIPUR,UTTAR PRADESH,Communist Party of India  (Marxist-Leninist)  (Liberation),2,Graduate Professional,0,0.6972,0.147,1,1,3,0.0121,7,0,M,0,4946,0.0045
13930,ISMAIL MEV,53,MANDSOUR,MADHYA PRADESH,Bahujan Maha Party,0,Literate,118500,0.7063,0.053,1,2,0,0.0943,4,0,M,0,7760,0.0057
12122,ISMOHAMAD ALIAS MD. MUNNA,36,VAISHALI,BIHAR,Independent,0,Graduate,1595000,0.6382,0.073,1,4,3,0.0181,7,0,M,0,21857,0.0203
5588,ISRAIL NANDA,62,DIBRUGARH,ASSAM,Independent,0,10th Pass,7620583,0.7318,0.026,1,1,1,0.014,3,0,M,0,5687,0.0056
14112,ISRAR AHAMAD,45,DEORIA,UTTAR PRADESH,Bharatiya Aavaam Ekta Party,0,Graduate,5762743,0.6972,0.147,1,3,3,0.0121,7,0,M,0,8164,0.008
6147,ISTAKAR ALI,45,BAGHPAT,UTTAR PRADESH,National Lokmat Party,0,8th Pass,1111500,0.6972,0.147,1,3,0,0.0121,7,0,M,0,1628,0.0016
10098,ISWAR CHANDRA DAS,58,BARDHAMAN PURBA,WEST BENGAL,Communist Party of India  (Marxist),2,Post Graduate,3081638,0.7708,0.077,3,2,4,-0.0155,7,0,M,0,175920,0.1222
6798,J . N . RAO,64,SECUNDERABAD,TELANGANA,Dalita Bahujana Party,0,Graduate,1530065,0.665,0.031,1,1,3,-0.0814,1,0,M,0,586,0.0006
